"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M1.1","M2.1","M3.1","M4.1","M5.1","M6.1","M7.1","M8.1","M9.1","M10.1","M11.1","M12.1","M13.1","M14.1","M15.1","M16.1","M17.1","M18.1","M19.1","M20.1","M21.1","M22.1","M23.1","M24.1","M25.1","M26.1","M27.1","M28.1","M29.1","M30.1","M31.1","M32.1","M33.1","M34.1","M35.1"
1983,"7","Enter Fleet",2,0,"1",22,22,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",24,24,2,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",26,26,11,0,0,27.2727272727273,72.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2727272727273,72.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",28,28,23,0,0,13.0434782608696,86.9565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0434782608696,86.9565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",30,30,51,0,0,0,94.1176470588235,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1176470588235,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",32,32,55,0,0,1.81818181818182,61.8181818181818,34.5454545454545,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,61.8181818181818,34.5454545454545,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",34,34,32,0,0,0,21.875,71.875,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,71.875,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",36,36,21,0,0,0,0,71.4285714285714,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4285714285714,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",38,38,22,0,0,0,0,45.4545454545455,36.3636363636364,9.09090909090909,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4545454545455,36.3636363636364,9.09090909090909,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",40,40,14,0,0,0,0,14.2857142857143,7.14285714285714,50,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,7.14285714285714,50,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",42,42,20,0,0,0,0,0,20,35,30,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,30,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",44,44,12,0,0,0,0,0,0,0,41.6666666666667,33.3333333333333,8.33333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6666666666667,33.3333333333333,8.33333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",46,46,14,0,0,0,0,0,0,0,0,0,28.5714285714286,35.7142857142857,21.4285714285714,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,35.7142857142857,21.4285714285714,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",48,48,25,0,0,0,0,0,0,0,0,0,0,4,16,24,4,8,8,12,4,8,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,24,4,8,8,12,4,8,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1",50,50,25,0,0,0,0,0,0,0,0,0,0,0,4,8,16,4,0,4,4,8,0,0,4,8,4,8,0,0,4,4,8,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,8,16,4,0,4,4,8,0,0,4,8,4,8,0,0,4,4,8,0,4,4,0,4
1983,"7","Enter Fleet",2,0,"1",52,52,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4285714285714,0,0,7.14285714285714,7.14285714285714,0,14.2857142857143,7.14285714285714,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4285714285714,0,0,7.14285714285714,7.14285714285714,0,14.2857142857143,7.14285714285714,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286
1983,"7","Enter Fleet",2,0,"1",54,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,16.6666666666667,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,16.6666666666667,0,0,0,0,0,50
1983,"7","Enter Fleet",2,0,"1",56,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1986,"7","Enter Fleet",2,0,"1",14,14,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",16,16,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",18,18,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",20,20,9,0,0,77.7777777777778,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7777777777778,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",22,22,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",24,24,5,0,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",26,26,6,0,0,0,83.3333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",28,28,5,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",30,30,7,0,0,0,14.2857142857143,42.8571428571429,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,42.8571428571429,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",32,32,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",34,34,7,0,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",36,36,4,0,0,0,0,0,25,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",38,38,12,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",40,40,12,0,0,0,0,0,8.33333333333333,16.6666666666667,66.6666666666667,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,16.6666666666667,66.6666666666667,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",42,42,10,0,0,0,0,0,0,20,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",44,44,9,0,0,0,0,0,0,0,22.2222222222222,44.4444444444444,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,44.4444444444444,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",46,46,5,0,0,0,0,0,0,40,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",48,48,7,0,0,0,0,0,0,0,0,28.5714285714286,14.2857142857143,42.8571428571429,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,14.2857142857143,42.8571428571429,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",50,50,3,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,"1",52,52,7,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,14.2857142857143,14.2857142857143,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,14.2857142857143,14.2857142857143,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286
1986,"7","Enter Fleet",2,0,"1",54,54,7,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,14.2857142857143,0,0,0,14.2857142857143,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,14.2857142857143,0,0,0,14.2857142857143,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,0,0,0,0,0,14.2857142857143
1986,"7","Enter Fleet",2,0,"1",56,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,40
1989,"7","Enter Fleet",2,0,"1",36,36,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",38,38,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",40,40,3,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",42,42,7,0,0,0,0,0,0,14.2857142857143,42.8571428571429,28.5714285714286,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,42.8571428571429,28.5714285714286,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",44,44,10,0,0,0,0,0,0,0,10,0,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",46,46,15,0,0,0,0,0,0,0,6.66666666666667,6.66666666666667,26.6666666666667,33.3333333333333,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,6.66666666666667,26.6666666666667,33.3333333333333,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",48,48,13,0,0,0,0,0,0,0,0,7.69230769230769,0,23.0769230769231,23.0769230769231,15.3846153846154,7.69230769230769,7.69230769230769,7.69230769230769,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,23.0769230769231,23.0769230769231,15.3846153846154,7.69230769230769,7.69230769230769,7.69230769230769,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",50,50,14,0,0,0,0,0,0,0,0,0,0,7.14285714285714,14.2857142857143,0,14.2857142857143,14.2857142857143,7.14285714285714,14.2857142857143,0,14.2857142857143,7.14285714285714,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,14.2857142857143,0,14.2857142857143,14.2857142857143,7.14285714285714,14.2857142857143,0,14.2857142857143,7.14285714285714,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,"1",52,52,7,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,14.2857142857143,0,0,0,28.5714285714286,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,14.2857142857143,0,0,0,28.5714285714286,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,28.5714285714286,0,0,0
1989,"7","Enter Fleet",2,0,"1",54,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,66.6666666666667
1989,"7","Enter Fleet",2,0,"1",56,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",28,28,2,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",36,36,5,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",38,38,5,0,0,0,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",40,40,3,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",42,42,5,0,0,0,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",46,46,4,0,0,0,0,0,0,0,0,25,25,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,"1",48,48,3,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
